BGN_DATE,STATE,EVTYPE,FATALITIES,INJURIES,PROPDMG,PROPDMGEXP,CROPDMG,CROPDMGEXP,REFNUM
8/11/2008 0:00,TX,THUNDERSTORM WIND,0,0,3,K,0,K,737670
8/11/2008 0:00,TX,FLASH FLOOD,0,0,30,K,0,K,737671
8/11/2008 0:00,TX,THUNDERSTORM WIND,0,0,15,K,0,K,737672
8/11/2008 0:00,TX,THUNDERSTORM WIND,0,0,15,K,0,K,737673
8/11/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737674
8/11/2008 0:00,TX,THUNDERSTORM WIND,0,0,1,K,0,K,737675
8/11/2008 0:00,TX,THUNDERSTORM WIND,0,0,20,K,0,K,737676
8/11/2008 0:00,TX,THUNDERSTORM WIND,0,0,30,K,0,K,737677
8/11/2008 0:00,TX,HIGH WIND,0,0,0,K,0,K,737678
8/11/2008 0:00,TX,LIGHTNING,0,0,20,K,0,K,737679
8/11/2008 0:00,TX,FLASH FLOOD,0,0,2,K,0,K,737680
8/11/2008 0:00,TX,WILDFIRE,0,0,0,K,0,K,737681
8/11/2008 0:00,TX,WILDFIRE,0,0,0,K,0,K,737682
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737683
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737684
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737685
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737686
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737687
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737688
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737689
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737690
8/11/2008 0:00,TX,HAIL,0,0,10,K,0,K,737691
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737692
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737693
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737694
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737695
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737696
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737697
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737698
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737699
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737700
8/11/2008 0:00,TX,HAIL,0,0,30,K,0,K,737701
8/11/2008 0:00,TX,HAIL,0,0,25,K,0,K,737702
8/11/2008 0:00,TX,HAIL,0,0,25,K,0,K,737703
8/11/2008 0:00,TX,TORNADO,0,0,0,K,0,K,737704
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737705
8/11/2008 0:00,TX,HAIL,0,0,40,K,0,K,737706
8/11/2008 0:00,TX,HAIL,0,0,20,K,0,K,737707
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737708
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737709
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737710
8/11/2008 0:00,TX,TORNADO,0,0,0,K,0,K,737711
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737712
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737713
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737714
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737715
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737716
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737717
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737718
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737719
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737720
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737721
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737722
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737723
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737724
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737725
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737726
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737727
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737728
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737729
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737730
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737731
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737732
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737733
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737734
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737735
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737736
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737737
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737738
8/11/2008 0:00,TX,HAIL,0,0,50,K,0,K,737739
8/11/2008 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,737740
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737741
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737742
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737743
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737744
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737745
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737746
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737747
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737748
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737749
8/11/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,737750
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737751
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737752
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737753
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737754
8/11/2008 0:00,TX,THUNDERSTORM WIND,0,0,2,K,0,K,737755
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737756
8/11/2008 0:00,TX,LIGHTNING,0,0,8,K,0,K,737757
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737758
8/11/2008 0:00,TX,TORNADO,0,0,0,K,0,K,737759
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737760
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737761
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737773
8/11/2008 0:00,TX,HIGH WIND,0,0,0,K,0,K,737774
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737775
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737776
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737777
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737778
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737779
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737780
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737781
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737782
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737783
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737784
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737785
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737786
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737787
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737788
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737789
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737790
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737791
8/11/2008 0:00,TX,HAIL,0,0,10,K,0,K,737792
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737793
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737794
8/11/2008 0:00,TX,HAIL,0,0,5,K,0,K,737795
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737796
8/11/2008 0:00,TX,HAIL,0,0,0,K,0,K,737797
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737798
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737799
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737800
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737801
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737802
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737803
8/12/2008 0:00,TX,LIGHTNING,0,0,30,K,0,K,737804
8/12/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,737805
8/12/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,737806
8/12/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,737807
8/12/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,737808
8/12/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,737809
8/12/2008 0:00,TX,HEAVY RAIN,0,0,0,K,0,K,737810
8/12/2008 0:00,TX,WILDFIRE,0,0,0,K,0,K,737811
8/12/2008 0:00,TX,WILDFIRE,0,0,0,K,0,K,737812
8/12/2008 0:00,TX,WILDFIRE,0,0,0,K,0,K,737813
8/12/2008 0:00,TX,HIGH WIND,0,0,0,K,0,K,737814
8/12/2008 0:00,TX,DROUGHT,0,0,0,K,0,K,737815
8/12/2008 0:00,TX,DROUGHT,0,0,0,K,0,K,737816
8/12/2008 0:00,TX,HIGH WIND,0,0,0,K,0,K,737817
8/12/2008 0:00,TX,TORNADO,0,8,300,K,0,K,737818
8/12/2008 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,737819
8/12/2008 0:00,TX,THUNDERSTORM WIND,0,0,1,K,0,K,737820
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737821
8/12/2008 0:00,TX,WILDFIRE,0,2,0,K,0,K,737822
8/12/2008 0:00,TX,TORNADO,0,0,50,K,0,K,737823
8/12/2008 0:00,TX,TORNADO,0,0,400,K,0,K,737824
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737825
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737826
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737827
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737828
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737829
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737830
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737831
8/12/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,737832
8/12/2008 0:00,TX,FLASH FLOOD,0,0,20,K,0,K,737833
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737834
8/12/2008 0:00,TX,TORNADO,0,0,0,K,0,K,737835
8/12/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,737836
8/12/2008 0:00,TX,TORNADO,0,0,0,K,0,K,737837
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737838
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737839
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737840
8/12/2008 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,737841
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737842
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737843
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737844
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737845
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737846
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737847
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737848
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737849
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737850
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737851
8/12/2008 0:00,TX,THUNDERSTORM WIND,0,0,0.5,K,0,K,737852
8/12/2008 0:00,TX,HEAVY RAIN,0,0,0,K,0,K,737853
8/12/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737854
8/12/2008 0:00,TX,THUNDERSTORM WIND,0,0,10,K,0,K,737855
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737856
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737857
8/12/2008 0:00,TX,HAIL,0,0,10,K,0,K,737858
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737859
8/12/2008 0:00,TX,THUNDERSTORM WIND,0,0,40,K,0,K,737860
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737861
8/12/2008 0:00,TX,HAIL,0,0,20,K,0,K,737862
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737863
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737864
8/12/2008 0:00,TX,HAIL,0,0,10,K,0,K,737865
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737866
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737867
8/12/2008 0:00,TX,HAIL,0,0,15,K,0,K,737868
8/12/2008 0:00,TX,HAIL,0,0,15,K,0,K,737869
8/12/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737870
8/12/2008 0:00,TX,HAIL,0,0,10,K,0,K,737871
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737872
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737873
8/12/2008 0:00,TX,TORNADO,0,0,0,K,0,K,737874
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737875
8/12/2008 0:00,TX,HAIL,0,0,0,K,0,K,737876
8/12/2008 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,737877
8/12/2008 0:00,TX,HIGH WIND,0,0,0,K,0,K,737888
8/13/2008 0:00,TX,HIGH WIND,0,0,0,K,0,K,737889
8/13/2008 0:00,TX,HIGH WIND,0,0,0,K,0,K,737890
8/13/2008 0:00,TX,HIGH WIND,0,0,0,K,0,K,737891
8/13/2008 0:00,TX,HIGH WIND,0,0,0,K,0,K,737892
8/13/2008 0:00,TX,HIGH WIND,0,0,10,K,0,K,737893
8/13/2008 0:00,TX,HEAVY RAIN,0,0,0,K,0,K,737894
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737895
8/13/2008 0:00,TX,HEAVY RAIN,0,0,0,K,0,K,737896
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737897
8/13/2008 0:00,TX,HAIL,0,0,5,K,0,K,737898
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737899
8/13/2008 0:00,TX,TORNADO,0,0,0,K,0,K,737900
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737901
8/13/2008 0:00,TX,HIGH WIND,0,0,0,K,0,K,737902
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737903
8/13/2008 0:00,TX,HIGH WIND,0,0,0,K,0,K,737904
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,75,K,0,K,737905
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737906
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737907
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737908
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,10,K,0,K,737909
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,3,K,0,K,737910
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,1.5,K,0,K,737911
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737912
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737913
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737914
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737915
8/13/2008 0:00,TX,HAIL,0,0,5,K,0,K,737916
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737917
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737918
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737919
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737920
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,737921
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737922
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737923
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737924
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,2,K,0,K,737925
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737926
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737927
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737928
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737929
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737930
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,2,K,0,K,737931
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737932
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737933
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737934
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737935
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737936
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737937
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737938
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737939
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737940
8/13/2008 0:00,TX,TORNADO,0,0,10,K,0,K,737941
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737942
8/13/2008 0:00,TX,TORNADO,0,0,0,K,0,K,737943
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737944
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737945
8/13/2008 0:00,TX,TORNADO,0,0,0,K,0,K,737946
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737947
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737948
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737949
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737950
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,2,K,0,K,737951
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,10,K,0,K,737952
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,2,K,0,K,737953
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,737954
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737955
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,737956
8/13/2008 0:00,TX,HAIL,0,0,10,K,0,K,737957
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737958
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737959
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,90,K,0,K,737960
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737961
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737962
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737963
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737964
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737965
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,20,K,0,K,737966
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737967
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737968
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737969
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737970
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737971
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737972
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737973
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737974
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737975
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737976
8/13/2008 0:00,TX,HAIL,0,0,5,K,0,K,737977
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737978
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737979
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737980
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737981
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737982
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737983
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,150,K,0,K,737984
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737985
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,10,K,0,K,737986
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737987
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737988
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737989
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,737990
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737991
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737992
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,737993
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,10,K,0,K,737994
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737995
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737996
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737997
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737998
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,737999
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738000
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738001
8/13/2008 0:00,TX,HIGH WIND,0,0,0,K,0,K,738002
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738003
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738004
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738005
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738006
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738007
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738008
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738009
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738010
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,738011
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738012
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738013
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,30,K,0,K,738014
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738015
8/13/2008 0:00,TX,HAIL,0,0,10,K,0,K,738016
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738017
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738018
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738019
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738020
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,738021
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,738022
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738023
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,15,K,0,K,738024
8/13/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738025
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,1,K,0,K,738026
8/13/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738027
8/13/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738028
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,10,K,0,K,738029
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,738030
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738031
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738032
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738033
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738034
8/13/2008 0:00,TX,HAIL,0,0,0,K,0,K,738035
8/13/2008 0:00,TX,LIGHTNING,0,0,30,K,0,K,738036
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,738037
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,738038
8/13/2008 0:00,TX,TORNADO,0,0,10,K,0,K,738039
8/13/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738040
8/13/2008 0:00,TX,FLASH FLOOD,0,0,100,K,0,K,738041
8/13/2008 0:00,TX,HEAVY RAIN,0,0,20,K,0,K,738042
8/13/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738043
8/13/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738044
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,50,K,0,K,738045
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,30,K,0,K,738046
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,25,K,0,K,738047
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,350,K,0,K,738048
8/13/2008 0:00,TX,LIGHTNING,0,0,50,K,0,K,738049
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,30,K,0,K,738050
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,75,K,0,K,738051
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,100,K,0,K,738052
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,50,K,0,K,738053
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,15,K,0,K,738054
8/13/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,738055
8/13/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738056
8/13/2008 0:00,TX,FLOOD,0,0,0,K,0,K,738057
8/13/2008 0:00,TX,TORNADO,0,0,200,K,0,K,738058
8/13/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738059
8/13/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738060
8/14/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738061
8/14/2008 0:00,TX,FLASH FLOOD,0,0,100,K,0,K,738062
8/14/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738063
8/14/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738064
8/14/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738065
8/14/2008 0:00,TX,FUNNEL CLOUD,0,0,0,K,0,K,738066
8/14/2008 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,738067
8/14/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738068
8/14/2008 0:00,TX,THUNDERSTORM WIND,0,0,13,K,0,K,738069
8/14/2008 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,738070
8/14/2008 0:00,TX,THUNDERSTORM WIND,0,0,6,K,0,K,738071
